won,drawn,lost,gf,ga,gd,played,team_enc,points,team,season_end_year
1.1707924655677595,-0.6235513457659861,-0.9788585044754475,1.476756085290853,0.03244485268297125,0.8823590247554896,-0.33733233383160366,0.33443270604964265,71,Newcastle Utd,2002
0.6478618828827358,0.7304458621830118,-1.1641332170131384,0.09369270572193941,-1.1191691491411782,0.6417156543676288,-0.33733233383160366,-0.14188373387365946,66,Leeds United,2002
0.4735516886543946,1.0689451641702612,-1.1641332170131384,0.9498747978360288,-1.0423948823529015,1.1230023951433503,-0.33733233383160366,-0.7542905852036192,64,Chelsea,2002
0.12493130019771218,-0.6235513457659861,0.13278977075069812,-0.23560809893732573,0.4163161866243544,-0.36096505558179115,-0.33733233383160366,1.4912012030062334,53,West Ham,2002
-0.3979992824873115,1.4074444661575107,-0.42303436686237467,-0.3673284208010318,-0.35142648125841186,-0.0401072283979768,-0.33733233383160366,-1.6388782593468947,50,Aston Villa,2002
-0.04937889403062904,-0.6235513457659861,0.31806448328838904,-0.16974793800547272,0.10921911947124788,-0.1604289135919072,-0.33733233383160366,1.2870655858962468,50,Tottenham,2002
-0.3979992824873115,0.053447258208512795,0.31806448328838904,0.22541302758564546,-0.044329414105305366,0.1604289135919072,-0.33733233383160366,-1.434742642236908,46,Blackburn,2002
-0.3979992824873115,-0.2850520437787367,0.50333919582608,-0.3673284208010318,0.1859933862595245,-0.3208578271838144,-0.33733233383160366,0.9468395573796025,45,Southampton,2002
-0.3979992824873115,-0.2850520437787367,0.50333919582608,-1.0917901910514152,-0.35142648125841186,-0.4812867407757216,-0.33733233383160366,0.26638750034631375,45,Middlesbrough,2002
-0.746619670943994,1.4074444661575107,-0.05248494178699281,-1.0259300301195622,-0.5817492816232417,-0.3208578271838144,-0.33733233383160366,-0.41406455668697495,44,Fulham,2002
-0.746619670943994,1.4074444661575107,-0.05248494178699281,-0.894209708255856,-0.19787794768185862,-0.4411795123777448,-0.33733233383160366,-0.8223357909069482,44,Charlton Ath,2002
-0.5723094767156527,0.053447258208512795,0.50333919582608,-0.4331885817328848,0.4163161866243544,-0.4812867407757216,-0.33733233383160366,-0.48210976239030384,43,Everton,2002
-0.9209298651723351,1.0689451641702612,0.31806448328838904,-0.49904874266473787,0.8001875205657375,-0.7219301111635823,-0.33733233383160366,-1.2986522308302502,40,Bolton,2002
-0.746619670943994,0.053447258208512795,0.6886139083637709,-1.4869511566425333,-0.044329414105305366,-0.8823590247554896,-0.33733233383160366,1.0829299687862601,40,Sunderland,2002
-0.9209298651723351,-0.2850520437787367,1.0591633334391528,-0.6966292254602969,0.9537360541422907,-0.9224662531534663,-0.33733233383160366,-0.20992893957698833,36,Ipswich Town,2002
-1.0952400594006764,-1.300549949740485,1.8002621835899166,-1.2235105129151211,0.8769617873540141,-1.2032168519393038,-0.33733233383160366,-0.5501549680936327,30,Derby County,2002
-1.6181706420857,1.0689451641702612,1.0591633334391528,-1.4210909957106803,0.9537360541422907,-1.363645765531211,-0.33733233383160366,-0.0738385281703306,28,Leicester City,2002
1.8680332424811243,-0.6235513457659861,-1.7199573546262112,1.476756085290853,-1.349491949506008,1.6042891359190719,-0.33733233383160366,0.1983422946429849,83,Manchester Utd,2003
1.519412854024442,-0.2850520437787367,-1.5346826420885202,2.2012178555412363,-0.735297815199795,1.7246108211130022,-0.33733233383160366,-1.7069234650502234,78,Arsenal,2003
1.1707924655677595,-1.300549949740485,-0.6083090794000656,0.7522943150404697,-0.2746522144701352,0.6016084259696519,-0.33733233383160366,0.33443270604964265,69,Newcastle Utd,2003
0.8221720771110771,0.053447258208512795,-0.9788585044754475,1.0815951196997349,-1.0423948823529015,1.2032168519393038,-0.33733233383160366,-0.7542905852036192,67,Chelsea,2003
0.6478618828827358,0.053447258208512795,-0.7935837919377565,0.6205739931767636,-0.8120720819880716,0.8021445679595359,-0.33733233383160366,-0.00579332246700172,64,Liverpool,2003
0.2992414944260534,0.7304458621830118,-0.7935837919377565,0.02783254479008638,-0.6585235484115184,0.36096505558179115,-0.33733233383160366,-1.434742642236908,60,Blackburn,2003
0.4735516886543946,-0.6235513457659861,-0.23775965432468374,-0.23560809893732573,-0.19787794768185862,-0.0401072283979768,-0.33733233383160366,-0.48210976239030384,59,Everton,2003
-0.22368908825897027,1.0689451641702612,-0.42303436686237467,-0.5649089035965909,-0.42820074804668845,-0.1203216851939304,-0.33733233383160366,0.9468395573796025,52,Southampton,2003
0.12493130019771218,-1.300549949740485,0.50333919582608,-0.30146825986917875,0.1859933862595245,-0.2807505987858376,-0.33733233383160366,0.13029708893965603,51,Manchester City,2003
-0.04937889403062904,-0.6235513457659861,0.31806448328838904,-0.03802761614176665,0.8001875205657375,-0.4411795123777448,-0.33733233383160366,1.2870655858962468,50,Tottenham,2003
-0.22368908825897027,0.053447258208512795,0.13278977075069812,-0.23560809893732573,-0.5817492816232417,0.1604289135919072,-0.33733233383160366,0.26638750034631375,49,Middlesbrough,2003
-0.04937889403062904,-0.9620506477532357,0.50333919582608,-0.4331885817328848,0.33954191983607773,-0.4411795123777448,-0.33733233383160366,-0.8223357909069482,49,Charlton Ath,2003
-0.22368908825897027,-0.2850520437787367,0.31806448328838904,-0.6966292254602969,-0.19787794768185862,-0.3208578271838144,-0.33733233383160366,-1.5027878479402368,48,Birmingham City,2003
-0.22368908825897027,-0.2850520437787367,0.31806448328838904,-0.6966292254602969,-0.12110368089358199,-0.36096505558179115,-0.33733233383160366,-0.41406455668697495,48,Fulham,2003
-0.04937889403062904,-1.6390492517277346,0.8738886209014619,0.4229935103812046,0.4163161866243544,0.0401072283979768,-0.33733233383160366,-0.14188373387365946,47,Leeds United,2003
-0.3979992824873115,-0.2850520437787367,0.50333919582608,-0.630769064528444,-0.35142648125841186,-0.20053614198988398,-0.33733233383160366,-1.6388782593468947,45,Aston Villa,2003
-0.746619670943994,1.4074444661575107,-0.05248494178699281,-0.6966292254602969,-0.044329414105305366,-0.40107228397976796,-0.33733233383160366,-1.2986522308302502,44,Bolton,2003
-0.746619670943994,0.7304458621830118,0.31806448328838904,-0.630769064528444,0.5698647202009076,-0.6818228827656055,-0.33733233383160366,1.4912012030062334,42,West Ham,2003
-1.443860447857359,-0.6235513457659861,1.8002621835899166,-1.4869511566425333,1.0305103209305673,-1.4438602223271646,-0.33733233383160366,1.4231559973029047,26,West Brom,2003
-1.7924808363140412,-0.9620506477532357,2.3560863212029894,-2.0138324440973574,1.0305103209305673,-1.764718049510979,-0.33733233383160366,1.0829299687862601,19,Sunderland,2003
2.0423434367094657,0.7304458621830118,-2.646330917314666,1.410895924359,-1.963686083812221,1.8850397347049095,-0.33733233383160366,-1.7069234650502234,90,Arsenal,2004
1.6937230482527832,-0.9620506477532357,-1.3494079295508294,1.015734958767882,-1.6565890166591144,1.4839674507251415,-0.33733233383160366,-0.7542905852036192,79,Chelsea,2004
1.519412854024442,-1.300549949740485,-0.9788585044754475,0.8181544759723227,-1.2727176827177313,1.1631096235413272,-0.33733233383160366,0.1983422946429849,75,Manchester Utd,2004
0.2992414944260534,0.7304458621830118,-0.7935837919377565,0.22541302758564546,-1.1191691491411782,0.7219301111635823,-0.33733233383160366,-0.00579332246700172,60,Liverpool,2004
-0.22368908825897027,2.4229423721192593,-1.1641332170131384,0.02783254479008638,-0.8888463487763482,0.4812867407757216,-0.33733233383160366,0.33443270604964265,56,Newcastle Utd,2004
0.12493130019771218,0.3919465601957623,-0.42303436686237467,-0.23560809893732573,-0.5817492816232417,0.1604289135919072,-0.33733233383160366,-1.6388782593468947,56,Aston Villa,2004
-0.04937889403062904,0.3919465601957623,-0.23775965432468374,-0.03802761614176665,-0.044329414105305366,0.0,-0.33733233383160366,-0.8223357909069482,53,Charlton Ath,2004
-0.04937889403062904,0.3919465601957623,-0.23775965432468374,-0.23560809893732573,0.33954191983607773,-0.3208578271838144,-0.33733233383160366,-1.2986522308302502,53,Bolton,2004
-0.04937889403062904,0.053447258208512795,-0.05248494178699281,0.02783254479008638,-0.42820074804668845,0.2406433703878608,-0.33733233383160366,-0.41406455668697495,52,Fulham,2004
-0.3979992824873115,1.4074444661575107,-0.42303436686237467,-0.5649089035965909,-0.2746522144701352,-0.20053614198988398,-0.33733233383160366,-1.5027878479402368,50,Birmingham City,2004
-0.22368908825897027,-0.2850520437787367,0.31806448328838904,-0.49904874266473787,0.03244485268297125,-0.3208578271838144,-0.33733233383160366,0.26638750034631375,48,Middlesbrough,2004
-0.3979992824873115,0.3919465601957623,0.13278977075069812,-0.49904874266473787,-0.5049750148349651,-0.0401072283979768,-0.33733233383160366,0.9468395573796025,47,Southampton,2004
-0.3979992824873115,-0.2850520437787367,0.50333919582608,-0.30146825986917875,0.1859933862595245,-0.2807505987858376,-0.33733233383160366,0.6066135288629582,45,Portsmouth,2004
-0.22368908825897027,-1.300549949740485,0.8738886209014619,-0.30146825986917875,0.4163161866243544,-0.40107228397976796,-0.33733233383160366,1.2870655858962468,45,Tottenham,2004
-0.3979992824873115,-0.6235513457659861,0.6886139083637709,-0.03802761614176665,0.5698647202009076,-0.3208578271838144,-0.33733233383160366,-1.434742642236908,44,Blackburn,2004
-0.9209298651723351,1.4074444661575107,0.13278977075069812,0.22541302758564546,0.1859933862595245,0.0401072283979768,-0.33733233383160366,0.13029708893965603,41,Manchester City,2004
-0.9209298651723351,0.7304458621830118,0.50333919582608,-0.4331885817328848,0.4163161866243544,-0.4812867407757216,-0.33733233383160366,-0.48210976239030384,39,Everton,2004
-1.443860447857359,1.7459437681447603,0.50333919582608,-0.23560809893732573,1.0305103209305673,-0.6818228827656055,-0.33733233383160366,-0.0738385281703306,33,Leicester City,2004
-1.0952400594006764,-0.2850520437787367,1.2444380459768438,-0.76248938639215,2.10535005596644,-1.5641819075210952,-0.33733233383160366,-0.14188373387365946,33,Leeds United,2004
-1.2695502536290175,0.7304458621830118,0.8738886209014619,-0.894209708255856,1.9518015223898868,-1.5641819075210952,-0.33733233383160366,1.69533682011622,33,Wolves,2004
2.565274019394489,-0.6235513457659861,-2.461056204776975,1.345035763427147,-2.8082030184832636,2.2861120186846775,-0.33733233383160366,-0.7542905852036192,95,Chelsea,2005
1.8680332424811243,-0.6235513457659861,-1.7199573546262112,2.3329381774049422,-1.1959434159294546,2.0454686482968167,-0.33733233383160366,-1.7069234650502234,83,Arsenal,2005
1.3451026597961007,0.3919465601957623,-1.7199573546262112,0.4229935103812046,-1.963686083812221,1.2834313087352576,-0.33733233383160366,0.1983422946429849,77,Manchester Utd,2005
0.6478618828827358,-0.9620506477532357,-0.23775965432468374,-0.4331885817328848,-0.42820074804668845,-0.0401072283979768,-0.33733233383160366,-0.48210976239030384,61,Everton,2005
0.4735516886543946,-0.9620506477532357,-0.05248494178699281,0.02783254479008638,-0.8120720819880716,0.4411795123777448,-0.33733233383160366,-0.00579332246700172,58,Liverpool,2005
0.2992414944260534,0.053447258208512795,-0.42303436686237467,-0.16974793800547272,-0.5817492816232417,0.20053614198988398,-0.33733233383160366,-1.2986522308302502,58,Bolton,2005
-0.04937889403062904,1.0689451641702612,-0.6083090794000656,0.09369270572193941,-0.42820074804668845,0.2807505987858376,-0.33733233383160366,0.26638750034631375,55,Middlesbrough,2005
-0.22368908825897027,1.0689451641702612,-0.42303436686237467,-0.30146825986917875,-0.9656206155646249,0.3208578271838144,-0.33733233383160366,0.13029708893965603,52,Manchester City,2005
-0.04937889403062904,0.053447258208512795,-0.05248494178699281,-0.30146825986917875,-0.8120720819880716,0.2406433703878608,-0.33733233383160366,1.2870655858962468,52,Tottenham,2005
-0.3979992824873115,0.3919465601957623,0.13278977075069812,-0.4331885817328848,0.03244485268297125,-0.2807505987858376,-0.33733233383160366,-1.6388782593468947,47,Aston Villa,2005
-0.3979992824873115,0.053447258208512795,0.31806448328838904,-0.630769064528444,0.49309045341263097,-0.6417156543676288,-0.33733233383160366,-0.8223357909069482,46,Charlton Ath,2005
-0.5723094767156527,0.7304458621830118,0.13278977075069812,-0.76248938639215,-0.42820074804668845,-0.2406433703878608,-0.33733233383160366,-1.5027878479402368,45,Birmingham City,2005
-0.3979992824873115,-0.6235513457659861,0.6886139083637709,0.02783254479008638,0.6466389869891842,-0.3208578271838144,-0.33733233383160366,-0.41406455668697495,44,Fulham,2005
-0.746619670943994,1.4074444661575107,-0.05248494178699281,-0.30146825986917875,0.4163161866243544,-0.40107228397976796,-0.33733233383160366,0.33443270604964265,44,Newcastle Utd,2005
-0.9209298651723351,1.7459437681447603,-0.05248494178699281,-1.2893706738469741,-0.6585235484115184,-0.4411795123777448,-0.33733233383160366,-1.434742642236908,42,Blackburn,2005
-0.746619670943994,-0.2850520437787367,0.8738886209014619,-0.5649089035965909,0.5698647202009076,-0.6417156543676288,-0.33733233383160366,0.6066135288629582,39,Portsmouth,2005
-1.443860447857359,2.08444307013201,0.31806448328838904,-1.0259300301195622,0.7234132537774608,-1.00268070994942,-0.33733233383160366,1.4231559973029047,34,West Brom,2005
-1.2695502536290175,0.7304458621830118,0.8738886209014619,-0.6966292254602969,0.8001875205657375,-0.8422517963575128,-0.33733233383160366,-0.6182001737969616,33,Crystal Palace,2005
-1.2695502536290175,0.7304458621830118,0.8738886209014619,-0.630769064528444,1.9518015223898868,-1.403752993929188,-0.33733233383160366,0.4024779117529715,33,Norwich City,2005
-1.443860447857359,1.4074444661575107,0.6886139083637709,-0.4331885817328848,1.107284587718844,-0.8422517963575128,-0.33733233383160366,0.9468395573796025,32,Southampton,2005
