match_id,Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,home_form,home_avg_gf,home_avg_ga,home_h2h,home_h2h_prev_meetings,away_form,away_avg_gf,away_avg_ga,away_h2h,away_h2h_prev_meetings,month,day_of_week,result_label,home_team_enc,away_team_enc
2007,2005/06,2006-01-02,West Ham,Chelsea,1,3,A,0.8,1.2014925373134329,1.4402985074626866,1.8,6,3.0,1.85,0.845,1.2,6,1,0,2,43,13
2008,2005/06,2006-01-02,Bolton,Liverpool,2,2,D,1.6,1.1975308641975309,1.3580246913580247,0.8,8,3.0,1.6130653266331658,0.9296482412060302,2.0,8,1,0,1,5,24
2009,2005/06,2006-01-02,Birmingham,Wigan,2,0,H,0.8,1.024,1.288,1.3333333333333333,0,1.8,1.25,1.2,1.4,0,1,0,0,2,44
2010,2005/06,2006-01-02,Everton,Charlton,3,1,H,0.6,1.1393034825870647,1.3830845771144278,0.2,10,1.2,1.21,1.435,2.6,10,1,0,0,17,12
2011,2005/06,2006-01-02,Blackburn,Portsmouth,2,1,H,1.8,1.2670807453416149,1.2670807453416149,2.25,4,1.4,1.0227272727272727,1.5340909090909092,0.75,4,1,0,0,3,32
2012,2005/06,2006-01-03,Arsenal,Man United,0,0,D,1.4,1.949748743718593,0.9396984924623115,0.6,10,2.6,1.9253731343283582,0.8955223880597015,1.8,10,1,1,1,0,27
2013,2005/06,2006-01-04,Man City,Tottenham,0,2,A,0.8,1.2331288343558282,1.3680981595092025,0.8,7,2.0,1.2985074626865671,1.3681592039800996,2.0,7,1,2,2,26,40
2014,2005/06,2006-01-14,Arsenal,Middlesbrough,7,0,H,1.6,1.94,0.935,2.4,11,0.6,1.1782178217821782,1.2623762376237624,0.6,11,1,5,0,0,28
2015,2005/06,2006-01-14,Aston Villa,West Ham,1,2,A,1.6,1.1921182266009853,1.2118226600985222,1.6,7,0.2,1.2,1.451851851851852,1.0,7,1,5,2,1,43
2016,2005/06,2006-01-14,Blackburn,Bolton,0,0,D,2.4,1.271604938271605,1.2654320987654322,1.0,9,1.2,1.2024539877300613,1.361963190184049,1.6,9,1,5,1,3,5
2017,2005/06,2006-01-14,Fulham,Newcastle,1,0,H,1.4,1.1411042944785277,1.3374233128834356,1.4,8,1.4,1.45,1.295,1.4,8,1,5,0,18,29
2018,2005/06,2006-01-14,Liverpool,Tottenham,1,0,H,2.6,1.615,0.935,0.8,11,2.0,1.301980198019802,1.3613861386138615,1.4,11,1,5,0,24,40
2019,2005/06,2006-01-14,Man City,Man United,3,1,H,0.8,1.225609756097561,1.3719512195121952,1.0,9,2.2,1.9158415841584158,0.8910891089108911,1.6,9,1,5,0,26,27
2020,2005/06,2006-01-14,Portsmouth,Everton,0,1,A,1.4,1.0224719101123596,1.5393258426966292,0.6,5,1.2,1.1485148514851484,1.381188118811881,2.4,5,1,5,2,32,17
2021,2005/06,2006-01-14,Charlton,Birmingham,2,0,H,1.2,1.208955223880597,1.4427860696517414,2.0,6,0.8,1.0317460317460319,1.2777777777777777,0.8,6,1,5,0,12,2
2022,2005/06,2006-01-15,Sunderland,Chelsea,1,2,A,0.2,0.8283582089552238,1.455223880597015,0.2,7,3.0,1.855721393034826,0.845771144278607,2.6,7,1,6,2,38,13
2023,2005/06,2006-01-15,Wigan,West Brom,0,1,A,1.8,1.1904761904761905,1.2380952380952381,3.0,1,0.6,0.8804347826086957,1.6195652173913044,0.0,1,1,6,2,44,42
2024,2005/06,2006-01-21,West Brom,Sunderland,0,1,A,1.2,0.8817204301075269,1.6021505376344085,1.6666666666666667,3,0.2,0.8296296296296296,1.4592592592592593,0.6666666666666666,3,1,5,2,42,38
2025,2005/06,2006-01-21,Newcastle,Blackburn,0,1,A,0.8,1.4427860696517414,1.2935323383084578,1.6,9,2.0,1.2638036809815951,1.2576687116564418,1.0,9,1,5,2,29,3
2026,2005/06,2006-01-21,Tottenham,Aston Villa,0,0,D,1.8,1.2955665024630543,1.3596059113300492,1.4,10,1.6,1.1911764705882353,1.2156862745098038,1.4,10,1,5,1,40,1
2027,2005/06,2006-01-21,Middlesbrough,Wigan,2,3,A,0.6,1.1724137931034482,1.29064039408867,1.0,1,1.2,1.1363636363636365,1.2272727272727273,1.0,1,1,5,2,28,44
2028,2005/06,2006-01-21,Bolton,Man City,2,0,H,1.2,1.1951219512195121,1.353658536585366,1.2,7,0.8,1.2363636363636363,1.3696969696969696,1.8,7,1,5,0,5,26
2029,2005/06,2006-01-21,Birmingham,Portsmouth,5,0,H,0.8,1.0236220472440944,1.2834645669291338,1.5,4,0.8,1.011111111111111,1.5333333333333334,0.75,4,1,5,0,2,32
2030,2005/06,2006-01-21,Everton,Arsenal,1,0,H,1.8,1.1477832512315271,1.374384236453202,0.2,10,2.2,1.9651741293532339,0.9303482587064676,2.6,10,1,5,0,17,0
2031,2005/06,2006-01-22,Chelsea,Charlton,1,1,D,3.0,1.8564356435643565,0.8465346534653465,2.4,10,1.2,1.2128712871287128,1.4356435643564356,0.6,10,1,6,1,13,12
2032,2005/06,2006-01-22,Man United,Liverpool,1,0,H,1.6,1.9113300492610839,0.9014778325123153,2.0,11,2.6,1.6119402985074627,0.9303482587064676,0.8,11,1,6,0,27,24
2033,2005/06,2006-01-23,West Ham,Fulham,2,1,H,0.8,1.2058823529411764,1.4485294117647058,2.0,5,1.4,1.1402439024390243,1.329268292682927,0.8,5,1,0,0,43,18
2034,2005/06,2006-01-31,Sunderland,Middlesbrough,0,3,A,0.8,0.8308823529411765,1.4485294117647058,0.6,7,0.4,1.1764705882352942,1.2990196078431373,2.4,7,1,1,2,38,28
2035,2005/06,2006-01-31,Wigan,Everton,1,1,D,1.2,1.2173913043478262,1.2608695652173914,3.0,1,2.4,1.1470588235294117,1.3676470588235294,0.0,1,1,1,1,44,17
2036,2005/06,2006-01-31,Charlton,West Brom,0,0,D,1.4,1.2118226600985222,1.4334975369458127,2.4,5,1.2,0.8723404255319149,1.5957446808510638,0.6,5,1,1,1,12,42
2037,2005/06,2006-01-31,Fulham,Tottenham,1,0,H,1.4,1.1393939393939394,1.3333333333333333,1.8,9,1.4,1.2892156862745099,1.3529411764705883,1.2,9,1,1,0,18,40
2038,2005/06,2006-02-01,Arsenal,West Ham,2,3,A,1.6,1.9554455445544554,0.9306930693069307,1.8,7,1.2,1.2116788321167884,1.4452554744525548,0.6,7,2,2,2,0,43
2039,2005/06,2006-02-01,Aston Villa,Chelsea,1,1,D,1.2,1.1853658536585365,1.2097560975609756,0.8,10,2.6,1.8522167487684729,0.8472906403940886,2.0,10,2,2,1,1,13
2040,2005/06,2006-02-01,Blackburn,Man United,4,3,H,2.6,1.2621951219512195,1.25,1.6,9,1.6,1.9068627450980393,0.8970588235294118,1.0,9,2,2,0,3,27
2041,2005/06,2006-02-01,Liverpool,Birmingham,1,1,D,2.0,1.603960396039604,0.9306930693069307,1.4,7,1.4,1.0546875,1.2734375,1.4,7,2,2,1,24,2
2042,2005/06,2006-02-01,Man City,Newcastle,3,0,H,0.8,1.2289156626506024,1.3734939759036144,0.8,9,0.2,1.4356435643564356,1.2920792079207921,2.0,9,2,2,0,26,29
2043,2005/06,2006-02-01,Portsmouth,Bolton,1,1,D,0.6,1.0,1.5714285714285714,1.5,4,1.2,1.2,1.3454545454545455,1.5,4,2,2,1,32,5
2044,2005/06,2006-02-04,Newcastle,Portsmouth,2,0,H,0.2,1.4285714285714286,1.3004926108374384,1.4,5,0.8,1.0,1.565217391304348,0.8,5,2,5,0,29,32
2045,2005/06,2006-02-04,West Brom,Blackburn,2,0,H,0.8,0.8631578947368421,1.5789473684210527,0.5,4,2.6,1.2787878787878788,1.2606060606060605,2.0,4,2,5,0,42,3
2046,2005/06,2006-02-04,Middlesbrough,Aston Villa,0,4,A,1.0,1.1853658536585365,1.2926829268292683,1.8,11,1.2,1.1844660194174756,1.2087378640776698,1.2,11,2,5,2,28,1
2047,2005/06,2006-02-04,West Ham,Sunderland,2,0,H,1.8,1.2246376811594204,1.4492753623188406,2.0,7,0.6,0.8248175182481752,1.4598540145985401,0.8,7,2,5,0,43,38
2048,2005/06,2006-02-04,Everton,Man City,1,0,H,2.6,1.146341463414634,1.3658536585365855,1.6,8,1.4,1.2395209580838322,1.3652694610778444,1.0,8,2,5,0,17,26
2049,2005/06,2006-02-04,Birmingham,Arsenal,0,2,A,1.4,1.054263565891473,1.2713178294573644,0.2,6,1.0,1.9556650246305418,0.9408866995073891,2.6,6,2,5,2,2,0
2050,2005/06,2006-02-04,Man United,Fulham,4,2,H,1.4,1.9121951219512194,0.9121951219512195,1.6,9,1.8,1.1385542168674698,1.3253012048192772,1.0,9,2,5,0,27,18
2051,2005/06,2006-02-04,Bolton,Wigan,1,1,D,1.2,1.1987951807228916,1.3433734939759037,0.0,1,0.8,1.2083333333333333,1.25,3.0,1,2,5,1,5,44
2052,2005/06,2006-02-05,Chelsea,Liverpool,2,0,H,2.2,1.8480392156862746,0.8480392156862745,2.4,11,1.6,1.6009852216748768,0.9310344827586207,0.6,11,2,6,0,13,24
2053,2005/06,2006-02-05,Tottenham,Charlton,3,1,H,1.4,1.2829268292682927,1.351219512195122,1.2,11,1.6,1.2058823529411764,1.4264705882352942,1.8,11,2,6,0,40,12
2054,2005/06,2006-02-08,Charlton,Liverpool,2,0,H,1.0,1.2048780487804878,1.4341463414634146,1.2,9,1.0,1.5931372549019607,0.9362745098039216,1.8,9,2,2,0,12,24
2055,2005/06,2006-02-11,Arsenal,Bolton,1,1,D,1.4,1.9558823529411764,0.9362745098039216,1.0,9,1.4,1.1976047904191616,1.341317365269461,1.6,9,2,5,1,0,5
2056,2005/06,2006-02-11,Aston Villa,Newcastle,1,2,A,1.6,1.1980676328502415,1.2028985507246377,1.8,11,0.8,1.4313725490196079,1.2941176470588236,0.6,11,2,5,2,1,29
2057,2005/06,2006-02-11,Everton,Blackburn,1,0,H,2.6,1.145631067961165,1.3592233009708738,0.8,9,2.0,1.2710843373493976,1.2650602409638554,2.0,9,2,5,0,17,3
2058,2005/06,2006-02-11,Fulham,West Brom,6,1,H,1.8,1.1437125748502994,1.341317365269461,1.6,5,1.4,0.875,1.5625,1.0,5,2,5,0,18,42
2059,2005/06,2006-02-11,Middlesbrough,Chelsea,3,0,H,0.8,1.1796116504854368,1.3058252427184467,0.2,10,2.2,1.8487804878048781,0.8439024390243902,2.6,10,2,5,0,28,13
2060,2005/06,2006-02-11,Portsmouth,Man United,1,3,A,0.2,0.989247311827957,1.5698924731182795,0.75,4,1.4,1.9223300970873787,0.9174757281553398,2.25,4,2,5,2,32,27
2061,2005/06,2006-02-11,Wigan,Liverpool,0,1,A,1.0,1.2,1.24,0.0,1,0.8,1.5853658536585367,0.9414634146341463,3.0,1,2,5,2,44,24
2062,2005/06,2006-02-12,Man City,Charlton,3,2,H,1.2,1.2321428571428572,1.3630952380952381,2.2,9,1.6,1.2087378640776698,1.4271844660194175,0.4,9,2,6,0,26,12
2063,2005/06,2006-02-12,Sunderland,Tottenham,1,1,D,0.6,0.8188405797101449,1.463768115942029,0.6,7,1.4,1.2912621359223302,1.3495145631067962,2.4,7,2,6,1,38,40
2064,2005/06,2006-02-13,West Ham,Birmingham,3,0,H,2.4,1.2302158273381294,1.4388489208633093,1.3333333333333333,3,1.4,1.0461538461538462,1.2769230769230768,1.3333333333333333,3,2,0,0,43,2
2065,2005/06,2006-02-14,Liverpool,Arsenal,1,0,H,0.8,1.5825242718446602,0.9368932038834952,1.2,8,1.4,1.951219512195122,0.9365853658536586,1.2,8,2,1,0,24,0
2066,2005/06,2006-02-15,Blackburn,Sunderland,2,0,H,1.4,1.2634730538922156,1.2634730538922156,0.5,4,0.8,0.8201438848920863,1.460431654676259,2.0,4,2,2,0,3,38
2067,2005/06,2006-02-19,Tottenham,Wigan,2,2,D,1.0,1.289855072463768,1.3478260869565217,3.0,1,1.0,1.1538461538461537,1.2307692307692308,0.0,1,2,6,1,40,44
2068,2005/06,2006-02-22,Newcastle,Charlton,0,0,D,1.2,1.4341463414634146,1.2926829268292683,1.8,10,1.0,1.21256038647343,1.434782608695652,0.6,10,2,2,1,29,12
2069,2005/06,2006-02-25,Birmingham,Sunderland,1,0,H,0.8,1.0381679389312977,1.2900763358778626,3.0,3,0.8,0.8142857142857143,1.4642857142857142,0.0,3,2,5,0,2,38
2070,2005/06,2006-02-25,Blackburn,Arsenal,1,0,H,1.8,1.2678571428571428,1.255952380952381,0.0,9,0.8,1.941747572815534,0.9368932038834952,3.0,9,2,5,0,3,0
2071,2005/06,2006-02-25,Charlton,Aston Villa,0,0,D,1.0,1.2067307692307692,1.4278846153846154,0.8,11,1.0,1.1971153846153846,1.2067307692307692,2.0,11,2,5,1,12,1
2072,2005/06,2006-02-25,Chelsea,Portsmouth,2,0,H,1.6,1.8398058252427185,0.8543689320388349,3.0,5,0.2,0.9893617021276596,1.5851063829787233,0.0,5,2,5,0,13,32
2073,2005/06,2006-02-25,Newcastle,Everton,2,0,H,1.4,1.4271844660194175,1.2864077669902914,1.0,10,2.6,1.144927536231884,1.3526570048309179,1.6,10,2,5,0,29,17
2074,2005/06,2006-02-26,Liverpool,Man City,1,0,H,1.4,1.5797101449275361,0.9323671497584541,2.0,9,1.8,1.242603550295858,1.3668639053254439,0.8,9,2,6,0,24,26
2075,2005/06,2006-02-26,West Brom,Middlesbrough,0,2,A,1.4,0.8762886597938144,1.6082474226804124,1.0,4,1.2,1.1884057971014492,1.2995169082125604,1.75,4,2,6,2,42,28
2076,2005/06,2006-02-26,Bolton,Fulham,2,1,H,1.4,1.1964285714285714,1.3392857142857142,0.8,8,1.8,1.1726190476190477,1.3392857142857142,2.0,8,2,6,0,5,18
2077,2005/06,2006-03-04,West Ham,Everton,2,2,D,3.0,1.2428571428571429,1.4285714285714286,1.4,7,2.0,1.1394230769230769,1.3557692307692308,1.4,7,3,5,1,43,17
2078,2005/06,2006-03-04,Aston Villa,Portsmouth,1,0,H,1.2,1.1913875598086126,1.200956937799043,2.0,5,0.2,0.9789473684210527,1.5894736842105264,0.8,5,3,5,0,1,32
2079,2005/06,2006-03-04,Fulham,Arsenal,0,4,A,1.2,1.1715976331360947,1.3431952662721893,0.2,8,0.8,1.932367149758454,0.9371980676328503,2.6,8,3,5,2,18,0
2080,2005/06,2006-03-04,Liverpool,Charlton,0,0,D,1.8,1.5769230769230769,0.9278846153846154,1.8,10,1.0,1.200956937799043,1.4210526315789473,1.2,10,3,5,1,24,12
2081,2005/06,2006-03-04,Middlesbrough,Birmingham,1,0,H,1.8,1.1923076923076923,1.2932692307692308,1.8,7,1.4,1.0378787878787878,1.2803030303030303,1.2,7,3,5,0,28,2
2082,2005/06,2006-03-04,Newcastle,Bolton,3,1,H,2.0,1.429951690821256,1.2801932367149758,0.8,9,1.8,1.2011834319526626,1.3372781065088757,2.0,9,3,5,0,29,5
2083,2005/06,2006-03-04,West Brom,Chelsea,1,2,A,0.8,0.8673469387755102,1.6122448979591837,0.0,5,1.6,1.8405797101449275,0.8502415458937198,3.0,5,3,5,2,42,13
2084,2005/06,2006-03-05,Tottenham,Blackburn,3,2,H,1.2,1.2932692307692308,1.3509615384615385,1.4,8,1.8,1.2662721893491125,1.2485207100591715,1.4,8,3,6,0,40,3
2085,2005/06,2006-03-05,Man City,Sunderland,2,1,H,1.2,1.2352941176470589,1.3647058823529412,2.4,5,0.2,0.8085106382978723,1.4609929078014185,0.6,5,3,6,0,26,38
2086,2005/06,2006-03-06,Wigan,Man United,1,2,A,1.2,1.1851851851851851,1.2592592592592593,0.0,1,1.8,1.9275362318840579,0.9178743961352657,3.0,1,3,0,2,44,27
2087,2005/06,2006-03-11,Birmingham,West Brom,1,1,D,0.8,1.0300751879699248,1.2781954887218046,2.0,5,0.8,0.8686868686868687,1.6161616161616161,0.8,5,3,5,1,2,42
2088,2005/06,2006-03-11,Blackburn,Aston Villa,2,0,H,1.2,1.2705882352941176,1.2588235294117647,0.8,9,1.6,1.1904761904761905,1.1952380952380952,2.0,9,3,5,0,3,1
2089,2005/06,2006-03-11,Bolton,West Ham,4,1,H,1.2,1.2,1.3470588235294119,2.0,5,2.6,1.24822695035461,1.4326241134751774,0.8,5,3,5,0,5,43
2090,2005/06,2006-03-11,Chelsea,Tottenham,2,1,H,2.0,1.8413461538461537,0.8509615384615384,2.2,10,1.6,1.3014354066985645,1.354066985645933,0.4,10,3,5,0,13,40
2091,2005/06,2006-03-11,Everton,Fulham,3,1,H,1.6,1.1435406698564594,1.3588516746411483,1.2,8,1.2,1.1647058823529413,1.3588235294117648,1.8,8,3,5,0,17,18
2092,2005/06,2006-03-11,Portsmouth,Man City,2,1,H,0.2,0.96875,1.5833333333333333,1.0,4,1.8,1.239766081871345,1.3625730994152048,1.75,4,3,5,0,32,26
2093,2005/06,2006-03-11,Sunderland,Wigan,0,1,A,0.2,0.8098591549295775,1.4647887323943662,0.0,1,0.6,1.1785714285714286,1.2857142857142858,3.0,1,3,5,2,38,44
2094,2005/06,2006-03-12,Arsenal,Liverpool,2,1,H,1.4,1.9423076923076923,0.9326923076923077,1.0,9,2.0,1.569377990430622,0.9234449760765551,1.6,9,3,6,0,0,24
2095,2005/06,2006-03-12,Charlton,Middlesbrough,2,1,H,1.2,1.1952380952380952,1.4142857142857144,1.6,11,2.4,1.1913875598086126,1.2870813397129186,1.0,11,3,6,0,12,28
2096,2005/06,2006-03-12,Man United,Newcastle,2,0,H,2.4,1.9278846153846154,0.9182692307692307,2.6,10,2.6,1.4375,1.2788461538461537,0.2,10,3,6,0,27,29
2097,2005/06,2006-03-15,Liverpool,Fulham,5,1,H,2.0,1.5666666666666667,0.9285714285714286,2.4,8,0.6,1.1637426900584795,1.368421052631579,0.6,8,3,2,0,24,18
2098,2005/06,2006-03-18,West Ham,Portsmouth,2,4,A,2.0,1.2464788732394365,1.4507042253521127,1.0,1,0.6,0.979381443298969,1.577319587628866,1.0,1,3,5,2,43,32
2099,2005/06,2006-03-18,West Brom,Man United,1,2,A,0.8,0.87,1.61,0.0,4,2.4,1.9282296650717703,0.9138755980861244,3.0,4,3,5,2,42,27
2100,2005/06,2006-03-18,Everton,Aston Villa,4,1,H,2.0,1.1523809523809523,1.3571428571428572,1.6,11,1.4,1.1848341232227488,1.1990521327014219,1.0,11,3,5,0,17,1
2101,2005/06,2006-03-18,Man City,Wigan,0,1,A,1.2,1.2383720930232558,1.3662790697674418,0.0,1,1.0,1.1724137931034482,1.2413793103448276,3.0,1,3,5,2,26,44
2102,2005/06,2006-03-18,Blackburn,Middlesbrough,3,2,H,1.8,1.2748538011695907,1.2514619883040936,1.4,9,1.8,1.1904761904761905,1.2904761904761906,1.4,9,3,5,0,3,28
2103,2005/06,2006-03-18,Birmingham,Tottenham,0,2,A,0.8,1.0298507462686568,1.2761194029850746,0.8,7,1.6,1.3,1.3571428571428572,2.0,7,3,5,2,2,40
2104,2005/06,2006-03-18,Arsenal,Charlton,3,0,H,1.4,1.9425837320574162,0.9330143540669856,2.6,11,1.2,1.1990521327014219,1.4123222748815165,0.2,11,3,5,0,0,12
2105,2005/06,2006-03-18,Bolton,Sunderland,2,0,H,1.6,1.2163742690058479,1.345029239766082,1.0,5,0.2,0.8041958041958042,1.4615384615384615,1.6,5,3,5,0,5,38
2106,2005/06,2006-03-19,Fulham,Chelsea,1,0,H,0.6,1.1627906976744187,1.3895348837209303,0.2,8,2.4,1.8421052631578947,0.8516746411483254,2.6,8,3,6,0,18,13
2107,2005/06,2006-03-19,Newcastle,Liverpool,1,3,A,2.0,1.430622009569378,1.2822966507177034,1.4,10,2.0,1.5829383886255923,0.9289099526066351,1.4,10,3,6,2,29,24
2108,2005/06,2006-03-25,Wigan,West Ham,1,2,A,1.4,1.1666666666666667,1.2,3.0,1,1.4,1.2517482517482517,1.4685314685314685,0.0,1,3,5,2,44,43
2109,2005/06,2006-03-25,Liverpool,Everton,3,1,H,2.0,1.5896226415094339,0.9292452830188679,2.0,11,2.0,1.1658767772511849,1.3554502369668247,0.8,11,3,5,0,24,17
2110,2005/06,2006-03-25,Sunderland,Blackburn,0,1,A,0.0,0.7986111111111112,1.4652777777777777,1.6,5,2.4,1.2848837209302326,1.255813953488372,1.0,5,3,5,2,38,3
2111,2005/06,2006-03-25,Aston Villa,Fulham,0,0,D,0.8,1.1839622641509433,1.2122641509433962,2.2,9,0.6,1.1618497109826589,1.3815028901734103,0.4,9,3,5,1,1,18
2112,2005/06,2006-03-25,Chelsea,Man City,2,0,H,1.8,1.8333333333333333,0.8523809523809524,2.0,9,1.2,1.23121387283237,1.3641618497109826,0.8,9,3,5,0,13,26
2113,2005/06,2006-03-26,Charlton,Newcastle,3,1,H,1.2,1.1933962264150944,1.419811320754717,0.8,11,1.4,1.4285714285714286,1.2904761904761906,1.4,11,3,6,0,12,29
2114,2005/06,2006-03-26,Man United,Birmingham,3,0,H,3.0,1.9285714285714286,0.9142857142857143,2.2,6,0.8,1.0222222222222221,1.2814814814814814,0.4,6,3,6,0,27,2
2115,2005/06,2006-03-26,Middlesbrough,Bolton,4,3,H,1.8,1.1943127962085307,1.2985781990521328,1.0,8,2.0,1.2209302325581395,1.3372093023255813,1.6,8,3,6,0,28,5
2116,2005/06,2006-03-27,Tottenham,West Brom,2,1,H,1.6,1.3033175355450237,1.3507109004739337,1.6,5,0.2,0.8712871287128713,1.613861386138614,1.0,5,3,0,0,40,42
2117,2005/06,2006-03-29,Man United,West Ham,1,0,H,3.0,1.933649289099526,0.909952606635071,2.0,7,1.4,1.2569444444444444,1.4652777777777777,0.8,7,3,2,0,27,43
2118,2005/06,2006-04-01,Fulham,Portsmouth,1,3,A,0.8,1.1551724137931034,1.3735632183908046,1.4,5,1.2,1.010204081632653,1.5816326530612246,1.4,5,4,5,2,18,32
2119,2005/06,2006-04-01,Newcastle,Tottenham,3,1,H,1.2,1.4265402843601895,1.2985781990521328,0.6,11,2.0,1.3066037735849056,1.349056603773585,2.4,11,4,5,0,29,40
2120,2005/06,2006-04-01,West Brom,Liverpool,0,2,A,0.2,0.8725490196078431,1.6176470588235294,0.0,5,2.0,1.596244131455399,0.9295774647887324,3.0,5,4,5,2,42,24
2121,2005/06,2006-04-01,Bolton,Man United,1,2,A,1.8,1.23121387283237,1.3526011560693643,0.2,9,3.0,1.929245283018868,0.9056603773584906,2.6,9,4,5,2,5,27
2122,2005/06,2006-04-01,Birmingham,Chelsea,0,0,D,0.8,1.0147058823529411,1.2941176470588236,0.6,7,2.4,1.8341232227488151,0.8483412322274881,1.8,7,4,5,1,2,13
2123,2005/06,2006-04-01,Arsenal,Aston Villa,5,0,H,1.8,1.9476190476190476,0.9285714285714286,2.6,11,1.0,1.1784037558685445,1.2065727699530517,0.2,11,4,5,0,0,1
2124,2005/06,2006-04-01,Everton,Sunderland,2,2,D,1.4,1.1650943396226414,1.3632075471698113,2.4,7,0.0,0.7931034482758621,1.4620689655172414,0.6,7,4,5,1,17,38
2125,2005/06,2006-04-02,Man City,Middlesbrough,0,1,A,0.6,1.2241379310344827,1.367816091954023,0.4,8,1.8,1.2075471698113207,1.3066037735849056,2.2,8,4,6,2,26,28
2126,2005/06,2006-04-02,West Ham,Charlton,0,0,D,0.8,1.2482758620689656,1.4620689655172414,0.8,7,1.6,1.2018779342723005,1.4178403755868545,2.0,7,4,6,1,43,12
2127,2005/06,2006-04-03,Blackburn,Wigan,1,1,D,2.4,1.283236994219653,1.2485549132947977,3.0,1,1.4,1.1612903225806452,1.2258064516129032,0.0,1,4,0,1,3,44
2128,2005/06,2006-04-04,Birmingham,Bolton,1,0,H,0.4,1.0072992700729928,1.2846715328467153,1.4,6,1.2,1.2298850574712643,1.3563218390804597,1.4,6,4,1,0,2,5
2129,2005/06,2006-04-08,Tottenham,Man City,2,1,H,1.8,1.3051643192488263,1.3568075117370892,2.0,8,0.6,1.217142857142857,1.3657142857142857,0.8,8,4,5,0,40,26
2130,2005/06,2006-04-08,Wigan,Birmingham,1,1,D,1.4,1.15625,1.21875,0.0,1,1.0,1.0072463768115942,1.2753623188405796,3.0,1,4,5,1,44,2
2131,2005/06,2006-04-08,Charlton,Everton,0,0,D,1.6,1.1962616822429906,1.411214953271028,2.0,11,1.6,1.1690140845070423,1.3661971830985915,0.8,11,4,5,1,12,17
2132,2005/06,2006-04-08,Portsmouth,Blackburn,2,2,D,1.8,1.0303030303030303,1.5757575757575757,0.6,5,2.0,1.2816091954022988,1.2471264367816093,2.4,5,4,5,1,32,3
2133,2005/06,2006-04-09,Aston Villa,West Brom,0,0,D,0.8,1.1728971962616823,1.2242990654205608,1.8,5,0.2,0.8640776699029126,1.6213592233009708,0.6,5,4,6,1,1,42
2134,2005/06,2006-04-09,Chelsea,West Ham,4,1,H,2.0,1.8254716981132075,0.8443396226415094,1.2,7,0.8,1.2397260273972603,1.452054794520548,1.8,7,4,6,0,13,43
2135,2005/06,2006-04-09,Liverpool,Bolton,1,0,H,2.4,1.5981308411214954,0.9252336448598131,1.6,9,1.2,1.2228571428571429,1.3542857142857143,1.0,9,4,6,0,24,5
2136,2005/06,2006-04-09,Man United,Arsenal,2,0,H,3.0,1.9295774647887325,0.9061032863849765,1.8,11,2.4,1.962085308056872,0.9241706161137441,0.6,11,4,6,0,27,0
2137,2005/06,2006-04-09,Middlesbrough,Newcastle,1,2,A,1.8,1.2065727699530517,1.300469483568075,1.0,10,1.2,1.4339622641509433,1.2971698113207548,1.6,10,4,6,2,28,29
2138,2005/06,2006-04-12,Portsmouth,Arsenal,1,1,D,2.0,1.04,1.58,0.4,5,2.4,1.9528301886792452,0.9292452830188679,2.2,5,4,2,1,32,0
2139,2005/06,2006-04-14,Man United,Sunderland,0,0,D,3.0,1.9299065420560748,0.9018691588785047,2.6,7,0.2,0.8013698630136986,1.4657534246575343,0.2,7,4,4,1,27,38
2140,2005/06,2006-04-15,Portsmouth,Middlesbrough,1,0,H,2.2,1.0396039603960396,1.5742574257425743,1.5,4,1.2,1.205607476635514,1.3037383177570094,0.75,4,4,5,0,32,28
2141,2005/06,2006-04-15,West Ham,Man City,1,0,H,0.8,1.2380952380952381,1.469387755102041,1.4,5,0.0,1.2159090909090908,1.3693181818181819,1.4,5,4,5,0,43,26
2142,2005/06,2006-04-15,Newcastle,Wigan,3,1,H,1.2,1.4366197183098592,1.295774647887324,0.0,1,1.6,1.1515151515151516,1.2121212121212122,3.0,1,4,5,0,29,44
2143,2005/06,2006-04-15,Arsenal,West Brom,3,1,H,2.0,1.948356807511737,0.9295774647887324,1.75,4,0.4,0.8557692307692307,1.6057692307692308,1.0,4,4,5,0,0,42
2144,2005/06,2006-04-15,Everton,Tottenham,0,1,A,1.6,1.1635514018691588,1.3598130841121496,0.0,10,1.8,1.308411214953271,1.355140186915888,3.0,10,4,5,2,17,40
2145,2005/06,2006-04-15,Bolton,Chelsea,0,2,A,0.6,1.2159090909090908,1.3522727272727273,0.8,8,2.0,1.835680751173709,0.8450704225352113,2.0,8,4,5,2,5,13
2146,2005/06,2006-04-15,Fulham,Charlton,2,1,H,0.8,1.1542857142857144,1.3828571428571428,1.0,9,1.6,1.1906976744186046,1.4046511627906977,1.6,9,4,5,0,18,12
2147,2005/06,2006-04-16,Aston Villa,Birmingham,3,1,H,0.4,1.1674418604651162,1.2186046511627906,1.0,7,1.0,1.0071942446043165,1.2733812949640289,1.6,7,4,6,0,1,2
2148,2005/06,2006-04-16,Blackburn,Liverpool,0,1,A,2.2,1.2857142857142858,1.2514285714285713,0.6,8,3.0,1.5953488372093023,0.9209302325581395,1.8,8,4,6,2,3,24
2149,2005/06,2006-04-17,Charlton,Portsmouth,2,1,H,1.0,1.1898148148148149,1.4074074074074074,2.25,4,2.2,1.0392156862745099,1.5588235294117647,0.75,4,4,0,0,12,32
